State,County,Date,Cases,Deaths
13,Cherokee,01/23/20,0,0
13,Clarke,01/23/20,0,0
13,Clay,01/23/20,0,0
13,Clayton,01/23/20,0,0
13,Clinch,01/23/20,0,0
13,Cobb,01/23/20,0,0
13,Coffee,01/23/20,0,0
13,Colquitt,01/23/20,0,0
13,Columbia,01/23/20,0,0
13,Cook,01/23/20,0,0
13,Coweta,01/23/20,0,0
13,Crawford,01/23/20,0,0
13,Crisp,01/23/20,0,0
13,Dade,01/23/20,0,0
13,Dawson,01/23/20,0,0
13,Decatur,01/23/20,0,0
13,DeKalb,01/23/20,0,0
13,Dodge,01/23/20,0,0
13,Dooly,01/23/20,0,0
13,Dougherty,01/23/20,0,0
13,Douglas,01/23/20,0,0
13,Early,01/23/20,0,0
13,Echols,01/23/20,0,0
13,Effingham,01/23/20,0,0
13,Elbert,01/23/20,0,0
13,Emanuel,01/23/20,0,0
13,Evans,01/23/20,0,0
13,Fannin,01/23/20,0,0
13,Fayette,01/23/20,0,0
13,Floyd,01/23/20,0,0
13,Forsyth,01/23/20,0,0
13,Franklin,01/23/20,0,0
13,Fulton,01/23/20,0,0
13,Gilmer,01/23/20,0,0
13,Glascock,01/23/20,0,0
13,Glynn,01/23/20,0,0
13,Gordon,01/23/20,0,0
13,Grady,01/23/20,0,0
13,Greene,01/23/20,0,0
13,Gwinnett,01/23/20,0,0
13,Habersham,01/23/20,0,0
13,Hall,01/23/20,0,0
13,Hancock,01/23/20,0,0
13,Haralson,01/23/20,0,0
13,Harris,01/23/20,0,0
13,Hart,01/23/20,0,0
13,Heard,01/23/20,0,0
13,Henry,01/23/20,0,0
13,Houston,01/23/20,0,0
13,Irwin,01/23/20,0,0
13,Jackson,01/23/20,0,0
13,Jasper,01/23/20,0,0
13,Jeff Davis,01/23/20,0,0
13,Jefferson,01/23/20,0,0
13,Jenkins,01/23/20,0,0
13,Johnson,01/23/20,0,0
13,Jones,01/23/20,0,0
13,Lamar,01/23/20,0,0
13,Lanier,01/23/20,0,0
13,Laurens,01/23/20,0,0
13,Lee,01/23/20,0,0
13,Liberty,01/23/20,0,0
13,Lincoln,01/23/20,0,0
13,Long,01/23/20,0,0
13,Lowndes,01/23/20,0,0
13,Lumpkin,01/23/20,0,0
13,McDuffie,01/23/20,0,0
13,McIntosh,01/23/20,0,0
13,Macon,01/23/20,0,0
13,Madison,01/23/20,0,0
13,Marion,01/23/20,0,0
13,Meriwether,01/23/20,0,0
13,Miller,01/23/20,0,0
13,Mitchell,01/23/20,0,0
13,Monroe,01/23/20,0,0
13,Montgomery,01/23/20,0,0
13,Morgan,01/23/20,0,0
13,Murray,01/23/20,0,0
13,Muscogee,01/23/20,0,0
13,Newton,01/23/20,0,0
13,Oconee,01/23/20,0,0
13,Oglethorpe,01/23/20,0,0
13,Paulding,01/23/20,0,0
13,Peach,01/23/20,0,0
13,Pickens,01/23/20,0,0
13,Pierce,01/23/20,0,0
13,Pike,01/23/20,0,0
13,Polk,01/23/20,0,0
13,Pulaski,01/23/20,0,0
13,Putnam,01/23/20,0,0
13,Quitman,01/23/20,0,0
13,Rabun,01/23/20,0,0
13,Randolph,01/23/20,0,0
13,Richmond,01/23/20,0,0
13,Rockdale,01/23/20,0,0
13,Schley,01/23/20,0,0
13,Screven,01/23/20,0,0
13,Seminole,01/23/20,0,0
13,Spalding,01/23/20,0,0
13,Stephens,01/23/20,0,0
13,Stewart,01/23/20,0,0
13,Sumter,01/23/20,0,0
13,Talbot,01/23/20,0,0
13,Taliaferro,01/23/20,0,0
13,Tattnall,01/23/20,0,0
13,Taylor,01/23/20,0,0
13,Telfair,01/23/20,0,0
13,Terrell,01/23/20,0,0
13,Thomas,01/23/20,0,0
13,Tift,01/23/20,0,0
13,Toombs,01/23/20,0,0
13,Towns,01/23/20,0,0
13,Treutlen,01/23/20,0,0
13,Troup,01/23/20,0,0
13,Turner,01/23/20,0,0
13,Twiggs,01/23/20,0,0
13,Union,01/23/20,0,0
13,Upson,01/23/20,0,0
13,Walker,01/23/20,0,0
13,Walton,01/23/20,0,0
13,Ware,01/23/20,0,0
13,Warren,01/23/20,0,0
13,Washington,01/23/20,0,0
13,Wayne,01/23/20,0,0
13,Webster,01/23/20,0,0
13,Wheeler,01/23/20,0,0
13,White,01/23/20,0,0
13,Whitfield,01/23/20,0,0
13,Wilcox,01/23/20,0,0
13,Wilkes,01/23/20,0,0
13,Wilkinson,01/23/20,0,0
13,Worth,01/23/20,0,0
13,Unknown,01/23/20,0,0
13,Appling,01/24/20,0,0
13,Atkinson,01/24/20,0,0
13,Bacon,01/24/20,0,0
13,Baker,01/24/20,0,0
13,Baldwin,01/24/20,0,0
13,Banks,01/24/20,0,0
13,Barrow,01/24/20,0,0
13,Bartow,01/24/20,0,0
13,Ben Hill,01/24/20,0,0
13,Berrien,01/24/20,0,0
13,Bibb,01/24/20,0,0
13,Bleckley,01/24/20,0,0
13,Brantley,01/24/20,0,0
13,Brooks,01/24/20,0,0
13,Bryan,01/24/20,0,0
13,Bulloch,01/24/20,0,0
13,Burke,01/24/20,0,0
13,Butts,01/24/20,0,0
13,Calhoun,01/24/20,0,0
13,Camden,01/24/20,0,0
13,Candler,01/24/20,0,0
13,Carroll,01/24/20,0,0
13,Catoosa,01/24/20,0,0
13,Charlton,01/24/20,0,0
13,Chatham,01/24/20,0,0
13,Chattahoochee,01/24/20,0,0
13,Chattooga,01/24/20,0,0
13,Cherokee,01/24/20,0,0
13,Clarke,01/24/20,0,0
13,Clay,01/24/20,0,0
13,Clayton,01/24/20,0,0
13,Clinch,01/24/20,0,0
13,Cobb,01/24/20,0,0
13,Coffee,01/24/20,0,0
13,Colquitt,01/24/20,0,0
13,Columbia,01/24/20,0,0
13,Cook,01/24/20,0,0
13,Coweta,01/24/20,0,0
13,Crawford,01/24/20,0,0
13,Crisp,01/24/20,0,0
13,Dade,01/24/20,0,0
13,Dawson,01/24/20,0,0
13,Decatur,01/24/20,0,0
13,DeKalb,01/24/20,0,0
13,Dodge,01/24/20,0,0
13,Dooly,01/24/20,0,0
13,Dougherty,01/24/20,0,0
13,Douglas,01/24/20,0,0
13,Early,01/24/20,0,0
13,Echols,01/24/20,0,0
13,Effingham,01/24/20,0,0
13,Elbert,01/24/20,0,0
13,Emanuel,01/24/20,0,0
13,Evans,01/24/20,0,0
13,Fannin,01/24/20,0,0
13,Fayette,01/24/20,0,0
13,Floyd,01/24/20,0,0
13,Forsyth,01/24/20,0,0
13,Franklin,01/24/20,0,0
13,Fulton,01/24/20,0,0
13,Gilmer,01/24/20,0,0
13,Glascock,01/24/20,0,0
13,Glynn,01/24/20,0,0
13,Gordon,01/24/20,0,0
13,Grady,01/24/20,0,0
13,Greene,01/24/20,0,0
13,Gwinnett,01/24/20,0,0
13,Habersham,01/24/20,0,0
13,Hall,01/24/20,0,0
13,Hancock,01/24/20,0,0
13,Haralson,01/24/20,0,0
13,Harris,01/24/20,0,0
13,Hart,01/24/20,0,0
13,Heard,01/24/20,0,0
13,Henry,01/24/20,0,0
13,Houston,01/24/20,0,0
13,Irwin,01/24/20,0,0
13,Jackson,01/24/20,0,0
13,Jasper,01/24/20,0,0
13,Jeff Davis,01/24/20,0,0
13,Jefferson,01/24/20,0,0
13,Jenkins,01/24/20,0,0
13,Johnson,01/24/20,0,0
13,Jones,01/24/20,0,0
13,Lamar,01/24/20,0,0
13,Lanier,01/24/20,0,0
13,Laurens,01/24/20,0,0
13,Lee,01/24/20,0,0
13,Liberty,01/24/20,0,0
13,Lincoln,01/24/20,0,0
13,Long,01/24/20,0,0
13,Lowndes,01/24/20,0,0
13,Lumpkin,01/24/20,0,0
13,McDuffie,01/24/20,0,0
13,McIntosh,01/24/20,0,0
13,Macon,01/24/20,0,0
13,Madison,01/24/20,0,0
13,Marion,01/24/20,0,0
13,Meriwether,01/24/20,0,0
13,Miller,01/24/20,0,0
13,Mitchell,01/24/20,0,0
13,Monroe,01/24/20,0,0
13,Montgomery,01/24/20,0,0
13,Morgan,01/24/20,0,0
13,Murray,01/24/20,0,0
13,Muscogee,01/24/20,0,0
13,Newton,01/24/20,0,0
13,Oconee,01/24/20,0,0
13,Oglethorpe,01/24/20,0,0
13,Paulding,01/24/20,0,0
13,Peach,01/24/20,0,0
13,Pickens,01/24/20,0,0
13,Pierce,01/24/20,0,0
13,Pike,01/24/20,0,0
13,Polk,01/24/20,0,0
13,Pulaski,01/24/20,0,0
13,Putnam,01/24/20,0,0
13,Quitman,01/24/20,0,0
13,Rabun,01/24/20,0,0
13,Randolph,01/24/20,0,0
13,Richmond,01/24/20,0,0
13,Rockdale,01/24/20,0,0
13,Schley,01/24/20,0,0
13,Screven,01/24/20,0,0
13,Seminole,01/24/20,0,0
13,Spalding,01/24/20,0,0
13,Stephens,01/24/20,0,0
13,Stewart,01/24/20,0,0
13,Sumter,01/24/20,0,0
13,Talbot,01/24/20,0,0
13,Taliaferro,01/24/20,0,0
13,Tattnall,01/24/20,0,0
13,Taylor,01/24/20,0,0
13,Telfair,01/24/20,0,0
13,Terrell,01/24/20,0,0
13,Thomas,01/24/20,0,0
13,Tift,01/24/20,0,0
13,Toombs,01/24/20,0,0
13,Towns,01/24/20,0,0
13,Treutlen,01/24/20,0,0
13,Troup,01/24/20,0,0
13,Turner,01/24/20,0,0
13,Twiggs,01/24/20,0,0
13,Union,01/24/20,0,0
13,Upson,01/24/20,0,0
13,Walker,01/24/20,0,0
13,Walton,01/24/20,0,0
13,Ware,01/24/20,0,0
13,Warren,01/24/20,0,0
13,Washington,01/24/20,0,0
13,Wayne,01/24/20,0,0
13,Webster,01/24/20,0,0
13,Wheeler,01/24/20,0,0
13,White,01/24/20,0,0
13,Whitfield,01/24/20,0,0
13,Wilcox,01/24/20,0,0
13,Wilkes,01/24/20,0,0
13,Wilkinson,01/24/20,0,0
13,Worth,01/24/20,0,0
13,Unknown,01/24/20,0,0
13,Appling,01/25/20,0,0
13,Atkinson,01/25/20,0,0
13,Bacon,01/25/20,0,0
13,Baker,01/25/20,0,0
13,Baldwin,01/25/20,0,0
13,Banks,01/25/20,0,0
13,Barrow,01/25/20,0,0
13,Bartow,01/25/20,0,0
13,Ben Hill,01/25/20,0,0
13,Berrien,01/25/20,0,0
13,Bibb,01/25/20,0,0
13,Bleckley,01/25/20,0,0
13,Brantley,01/25/20,0,0
13,Brooks,01/25/20,0,0
13,Bryan,01/25/20,0,0
13,Bulloch,01/25/20,0,0
13,Burke,01/25/20,0,0
13,Butts,01/25/20,0,0
13,Calhoun,01/25/20,0,0
13,Camden,01/25/20,0,0
13,Candler,01/25/20,0,0
13,Carroll,01/25/20,0,0
13,Catoosa,01/25/20,0,0
13,Charlton,01/25/20,0,0
13,Chatham,01/25/20,0,0
13,Chattahoochee,01/25/20,0,0
13,Chattooga,01/25/20,0,0
13,Cherokee,01/25/20,0,0
13,Clarke,01/25/20,0,0
13,Clay,01/25/20,0,0
13,Clayton,01/25/20,0,0
13,Clinch,01/25/20,0,0
13,Cobb,01/25/20,0,0
13,Coffee,01/25/20,0,0
13,Colquitt,01/25/20,0,0
13,Columbia,01/25/20,0,0
13,Cook,01/25/20,0,0
13,Coweta,01/25/20,0,0
13,Crawford,01/25/20,0,0
13,Crisp,01/25/20,0,0
13,Dade,01/25/20,0,0
13,Dawson,01/25/20,0,0
13,Decatur,01/25/20,0,0
13,DeKalb,01/25/20,0,0
13,Dodge,01/25/20,0,0
13,Dooly,01/25/20,0,0
13,Dougherty,01/25/20,0,0
13,Douglas,01/25/20,0,0
13,Early,01/25/20,0,0
13,Echols,01/25/20,0,0
13,Effingham,01/25/20,0,0
13,Elbert,01/25/20,0,0
13,Emanuel,01/25/20,0,0
13,Evans,01/25/20,0,0
13,Fannin,01/25/20,0,0
13,Fayette,01/25/20,0,0
13,Floyd,01/25/20,0,0
13,Forsyth,01/25/20,0,0
13,Franklin,01/25/20,0,0
13,Fulton,01/25/20,0,0
13,Gilmer,01/25/20,0,0
13,Glascock,01/25/20,0,0
13,Glynn,01/25/20,0,0
13,Gordon,01/25/20,0,0
13,Grady,01/25/20,0,0
13,Greene,01/25/20,0,0
13,Gwinnett,01/25/20,0,0
13,Habersham,01/25/20,0,0
13,Hall,01/25/20,0,0
13,Hancock,01/25/20,0,0
13,Haralson,01/25/20,0,0
13,Harris,01/25/20,0,0
13,Hart,01/25/20,0,0
13,Heard,01/25/20,0,0
13,Henry,01/25/20,0,0
13,Houston,01/25/20,0,0
13,Irwin,01/25/20,0,0
13,Jackson,01/25/20,0,0
13,Jasper,01/25/20,0,0
13,Jeff Davis,01/25/20,0,0
13,Jefferson,01/25/20,0,0
13,Jenkins,01/25/20,0,0
13,Johnson,01/25/20,0,0
13,Jones,01/25/20,0,0
13,Lamar,01/25/20,0,0
13,Lanier,01/25/20,0,0
13,Laurens,01/25/20,0,0
13,Lee,01/25/20,0,0
13,Liberty,01/25/20,0,0
13,Lincoln,01/25/20,0,0
13,Long,01/25/20,0,0
13,Lowndes,01/25/20,0,0
13,Lumpkin,01/25/20,0,0
13,McDuffie,01/25/20,0,0
13,McIntosh,01/25/20,0,0
13,Macon,01/25/20,0,0
13,Madison,01/25/20,0,0
13,Marion,01/25/20,0,0
13,Meriwether,01/25/20,0,0
13,Miller,01/25/20,0,0
13,Mitchell,01/25/20,0,0
13,Monroe,01/25/20,0,0
13,Montgomery,01/25/20,0,0
13,Morgan,01/25/20,0,0
13,Murray,01/25/20,0,0
13,Muscogee,01/25/20,0,0
13,Newton,01/25/20,0,0
13,Oconee,01/25/20,0,0
13,Oglethorpe,01/25/20,0,0
13,Paulding,01/25/20,0,0
13,Peach,01/25/20,0,0
13,Pickens,01/25/20,0,0
13,Pierce,01/25/20,0,0
13,Pike,01/25/20,0,0
13,Polk,01/25/20,0,0
13,Pulaski,01/25/20,0,0
13,Putnam,01/25/20,0,0
13,Quitman,01/25/20,0,0
13,Rabun,01/25/20,0,0
13,Randolph,01/25/20,0,0
13,Richmond,01/25/20,0,0
13,Rockdale,01/25/20,0,0
13,Schley,01/25/20,0,0
13,Screven,01/25/20,0,0
13,Seminole,01/25/20,0,0
13,Spalding,01/25/20,0,0
13,Stephens,01/25/20,0,0
13,Stewart,01/25/20,0,0
13,Sumter,01/25/20,0,0
13,Talbot,01/25/20,0,0
13,Taliaferro,01/25/20,0,0
13,Tattnall,01/25/20,0,0
13,Taylor,01/25/20,0,0
13,Telfair,01/25/20,0,0
13,Terrell,01/25/20,0,0
13,Thomas,01/25/20,0,0
13,Tift,01/25/20,0,0
13,Toombs,01/25/20,0,0
13,Towns,01/25/20,0,0
13,Treutlen,01/25/20,0,0
13,Troup,01/25/20,0,0
13,Turner,01/25/20,0,0
13,Twiggs,01/25/20,0,0
13,Union,01/25/20,0,0
13,Upson,01/25/20,0,0
13,Walker,01/25/20,0,0
13,Walton,01/25/20,0,0
13,Ware,01/25/20,0,0
13,Warren,01/25/20,0,0
13,Washington,01/25/20,0,0
13,Wayne,01/25/20,0,0
13,Webster,01/25/20,0,0
13,Wheeler,01/25/20,0,0
13,White,01/25/20,0,0
13,Whitfield,01/25/20,0,0
13,Wilcox,01/25/20,0,0
13,Wilkes,01/25/20,0,0
13,Wilkinson,01/25/20,0,0
13,Worth,01/25/20,0,0
13,Unknown,01/25/20,0,0
13,Appling,01/26/20,0,0
13,Atkinson,01/26/20,0,0
13,Bacon,01/26/20,0,0
13,Baker,01/26/20,0,0
13,Baldwin,01/26/20,0,0
13,Banks,01/26/20,0,0
13,Barrow,01/26/20,0,0
13,Bartow,01/26/20,0,0
13,Ben Hill,01/26/20,0,0
13,Berrien,01/26/20,0,0
13,Bibb,01/26/20,0,0
13,Bleckley,01/26/20,0,0
13,Brantley,01/26/20,0,0
13,Brooks,01/26/20,0,0
13,Bryan,01/26/20,0,0
13,Bulloch,01/26/20,0,0
13,Burke,01/26/20,0,0
13,Butts,01/26/20,0,0
13,Calhoun,01/26/20,0,0
13,Camden,01/26/20,0,0
13,Candler,01/26/20,0,0
13,Carroll,01/26/20,0,0
13,Catoosa,01/26/20,0,0
13,Charlton,01/26/20,0,0
13,Chatham,01/26/20,0,0
13,Chattahoochee,01/26/20,0,0
13,Chattooga,01/26/20,0,0
13,Cherokee,01/26/20,0,0
13,Clarke,01/26/20,0,0
13,Clay,01/26/20,0,0
13,Clayton,01/26/20,0,0
13,Clinch,01/26/20,0,0
13,Cobb,01/26/20,0,0
13,Coffee,01/26/20,0,0
13,Colquitt,01/26/20,0,0
13,Columbia,01/26/20,0,0
13,Cook,01/26/20,0,0
13,Coweta,01/26/20,0,0
13,Crawford,01/26/20,0,0
13,Crisp,01/26/20,0,0
13,Dade,01/26/20,0,0
13,Dawson,01/26/20,0,0
13,Decatur,01/26/20,0,0
13,DeKalb,01/26/20,0,0
13,Dodge,01/26/20,0,0
13,Dooly,01/26/20,0,0
13,Dougherty,01/26/20,0,0
13,Douglas,01/26/20,0,0
13,Early,01/26/20,0,0
13,Echols,01/26/20,0,0
13,Effingham,01/26/20,0,0
13,Elbert,01/26/20,0,0
13,Emanuel,01/26/20,0,0
13,Evans,01/26/20,0,0
13,Fannin,01/26/20,0,0
13,Fayette,01/26/20,0,0
13,Floyd,01/26/20,0,0
13,Forsyth,01/26/20,0,0
13,Franklin,01/26/20,0,0
13,Fulton,01/26/20,0,0
13,Gilmer,01/26/20,0,0
13,Glascock,01/26/20,0,0
13,Glynn,01/26/20,0,0
13,Gordon,01/26/20,0,0
13,Grady,01/26/20,0,0
13,Greene,01/26/20,0,0
13,Gwinnett,01/26/20,0,0
13,Habersham,01/26/20,0,0
13,Hall,01/26/20,0,0
13,Hancock,01/26/20,0,0
13,Haralson,01/26/20,0,0
13,Harris,01/26/20,0,0
13,Hart,01/26/20,0,0
13,Heard,01/26/20,0,0
13,Henry,01/26/20,0,0
13,Houston,01/26/20,0,0
13,Irwin,01/26/20,0,0
13,Jackson,01/26/20,0,0
13,Jasper,01/26/20,0,0
13,Jeff Davis,01/26/20,0,0
13,Jefferson,01/26/20,0,0
13,Jenkins,01/26/20,0,0
13,Johnson,01/26/20,0,0
13,Jones,01/26/20,0,0
13,Lamar,01/26/20,0,0
13,Lanier,01/26/20,0,0
13,Laurens,01/26/20,0,0
13,Lee,01/26/20,0,0
13,Liberty,01/26/20,0,0
13,Lincoln,01/26/20,0,0
13,Long,01/26/20,0,0
13,Lowndes,01/26/20,0,0
13,Lumpkin,01/26/20,0,0
13,McDuffie,01/26/20,0,0
13,McIntosh,01/26/20,0,0
13,Macon,01/26/20,0,0
13,Madison,01/26/20,0,0
13,Marion,01/26/20,0,0
13,Meriwether,01/26/20,0,0
13,Miller,01/26/20,0,0
13,Mitchell,01/26/20,0,0
13,Monroe,01/26/20,0,0
13,Montgomery,01/26/20,0,0
13,Morgan,01/26/20,0,0
13,Murray,01/26/20,0,0
13,Muscogee,01/26/20,0,0
13,Newton,01/26/20,0,0
13,Oconee,01/26/20,0,0
13,Oglethorpe,01/26/20,0,0
13,Paulding,01/26/20,0,0
13,Peach,01/26/20,0,0
13,Pickens,01/26/20,0,0
13,Pierce,01/26/20,0,0
13,Pike,01/26/20,0,0
13,Polk,01/26/20,0,0
13,Pulaski,01/26/20,0,0
13,Putnam,01/26/20,0,0
13,Quitman,01/26/20,0,0
13,Rabun,01/26/20,0,0
13,Randolph,01/26/20,0,0
13,Richmond,01/26/20,0,0
13,Rockdale,01/26/20,0,0
13,Schley,01/26/20,0,0
13,Screven,01/26/20,0,0
13,Seminole,01/26/20,0,0
13,Spalding,01/26/20,0,0
13,Stephens,01/26/20,0,0
13,Stewart,01/26/20,0,0
13,Sumter,01/26/20,0,0
13,Talbot,01/26/20,0,0
13,Taliaferro,01/26/20,0,0
13,Tattnall,01/26/20,0,0
13,Taylor,01/26/20,0,0
13,Telfair,01/26/20,0,0
13,Terrell,01/26/20,0,0
13,Thomas,01/26/20,0,0
13,Tift,01/26/20,0,0
13,Toombs,01/26/20,0,0
13,Towns,01/26/20,0,0
13,Treutlen,01/26/20,0,0
13,Troup,01/26/20,0,0
13,Turner,01/26/20,0,0
13,Twiggs,01/26/20,0,0
13,Union,01/26/20,0,0
13,Upson,01/26/20,0,0
13,Walker,01/26/20,0,0
13,Walton,01/26/20,0,0
13,Ware,01/26/20,0,0
13,Warren,01/26/20,0,0
13,Washington,01/26/20,0,0
13,Wayne,01/26/20,0,0
13,Webster,01/26/20,0,0
13,Wheeler,01/26/20,0,0
13,White,01/26/20,0,0
13,Whitfield,01/26/20,0,0
13,Wilcox,01/26/20,0,0
13,Wilkes,01/26/20,0,0
13,Wilkinson,01/26/20,0,0
13,Worth,01/26/20,0,0
13,Unknown,01/26/20,0,0
13,Appling,01/27/20,0,0
13,Atkinson,01/27/20,0,0
13,Bacon,01/27/20,0,0
13,Baker,01/27/20,0,0
13,Baldwin,01/27/20,0,0
13,Banks,01/27/20,0,0
13,Barrow,01/27/20,0,0
13,Bartow,01/27/20,0,0
13,Ben Hill,01/27/20,0,0
13,Berrien,01/27/20,0,0
13,Bibb,01/27/20,0,0
13,Bleckley,01/27/20,0,0
13,Brantley,01/27/20,0,0
13,Brooks,01/27/20,0,0
13,Bryan,01/27/20,0,0
13,Bulloch,01/27/20,0,0
13,Burke,01/27/20,0,0
13,Butts,01/27/20,0,0
13,Calhoun,01/27/20,0,0
13,Camden,01/27/20,0,0
13,Candler,01/27/20,0,0
13,Carroll,01/27/20,0,0
