State,County,Date,Cases,Deaths
01,Montgomery,01/24/20,0,0
01,Morgan,01/24/20,0,0
01,Perry,01/24/20,0,0
01,Pickens,01/24/20,0,0
01,Pike,01/24/20,0,0
01,Randolph,01/24/20,0,0
01,Russell,01/24/20,0,0
01,St. Clair,01/24/20,0,0
01,Shelby,01/24/20,0,0
01,Sumter,01/24/20,0,0
01,Talladega,01/24/20,0,0
01,Tallapoosa,01/24/20,0,0
01,Tuscaloosa,01/24/20,0,0
01,Walker,01/24/20,0,0
01,Washington,01/24/20,0,0
01,Wilcox,01/24/20,0,0
01,Winston,01/24/20,0,0
01,Unknown,01/24/20,0,0
01,Autauga,01/25/20,0,0
01,Baldwin,01/25/20,0,0
01,Barbour,01/25/20,0,0
01,Bibb,01/25/20,0,0
01,Blount,01/25/20,0,0
01,Bullock,01/25/20,0,0
01,Butler,01/25/20,0,0
01,Calhoun,01/25/20,0,0
01,Chambers,01/25/20,0,0
01,Cherokee,01/25/20,0,0
01,Chilton,01/25/20,0,0
01,Choctaw,01/25/20,0,0
01,Clarke,01/25/20,0,0
01,Clay,01/25/20,0,0
01,Cleburne,01/25/20,0,0
01,Coffee,01/25/20,0,0
01,Colbert,01/25/20,0,0
01,Conecuh,01/25/20,0,0
01,Coosa,01/25/20,0,0
01,Covington,01/25/20,0,0
01,Crenshaw,01/25/20,0,0
01,Cullman,01/25/20,0,0
01,Dale,01/25/20,0,0
01,Dallas,01/25/20,0,0
01,DeKalb,01/25/20,0,0
01,Elmore,01/25/20,0,0
01,Escambia,01/25/20,0,0
01,Etowah,01/25/20,0,0
01,Fayette,01/25/20,0,0
01,Franklin,01/25/20,0,0
01,Geneva,01/25/20,0,0
01,Greene,01/25/20,0,0
01,Hale,01/25/20,0,0
01,Henry,01/25/20,0,0
01,Houston,01/25/20,0,0
01,Jackson,01/25/20,0,0
01,Jefferson,01/25/20,0,0
01,Lamar,01/25/20,0,0
01,Lauderdale,01/25/20,0,0
01,Lawrence,01/25/20,0,0
01,Lee,01/25/20,0,0
01,Limestone,01/25/20,0,0
01,Lowndes,01/25/20,0,0
01,Macon,01/25/20,0,0
01,Madison,01/25/20,0,0
01,Marengo,01/25/20,0,0
01,Marion,01/25/20,0,0
01,Marshall,01/25/20,0,0
01,Mobile,01/25/20,0,0
01,Monroe,01/25/20,0,0
01,Montgomery,01/25/20,0,0
01,Morgan,01/25/20,0,0
01,Perry,01/25/20,0,0
01,Pickens,01/25/20,0,0
01,Pike,01/25/20,0,0
01,Randolph,01/25/20,0,0
01,Russell,01/25/20,0,0
01,St. Clair,01/25/20,0,0
01,Shelby,01/25/20,0,0
01,Sumter,01/25/20,0,0
01,Talladega,01/25/20,0,0
01,Tallapoosa,01/25/20,0,0
01,Tuscaloosa,01/25/20,0,0
01,Walker,01/25/20,0,0
01,Washington,01/25/20,0,0
01,Wilcox,01/25/20,0,0
01,Winston,01/25/20,0,0
01,Unknown,01/25/20,0,0
01,Autauga,01/26/20,0,0
01,Baldwin,01/26/20,0,0
01,Barbour,01/26/20,0,0
01,Bibb,01/26/20,0,0
01,Blount,01/26/20,0,0
01,Bullock,01/26/20,0,0
01,Butler,01/26/20,0,0
01,Calhoun,01/26/20,0,0
01,Chambers,01/26/20,0,0
01,Cherokee,01/26/20,0,0
01,Chilton,01/26/20,0,0
01,Choctaw,01/26/20,0,0
01,Clarke,01/26/20,0,0
01,Clay,01/26/20,0,0
01,Cleburne,01/26/20,0,0
01,Coffee,01/26/20,0,0
01,Colbert,01/26/20,0,0
01,Conecuh,01/26/20,0,0
01,Coosa,01/26/20,0,0
01,Covington,01/26/20,0,0
01,Crenshaw,01/26/20,0,0
01,Cullman,01/26/20,0,0
01,Dale,01/26/20,0,0
01,Dallas,01/26/20,0,0
01,DeKalb,01/26/20,0,0
01,Elmore,01/26/20,0,0
01,Escambia,01/26/20,0,0
01,Etowah,01/26/20,0,0
01,Fayette,01/26/20,0,0
01,Franklin,01/26/20,0,0
01,Geneva,01/26/20,0,0
01,Greene,01/26/20,0,0
01,Hale,01/26/20,0,0
01,Henry,01/26/20,0,0
01,Houston,01/26/20,0,0
01,Jackson,01/26/20,0,0
01,Jefferson,01/26/20,0,0
01,Lamar,01/26/20,0,0
01,Lauderdale,01/26/20,0,0
01,Lawrence,01/26/20,0,0
01,Lee,01/26/20,0,0
01,Limestone,01/26/20,0,0
01,Lowndes,01/26/20,0,0
01,Macon,01/26/20,0,0
01,Madison,01/26/20,0,0
01,Marengo,01/26/20,0,0
01,Marion,01/26/20,0,0
01,Marshall,01/26/20,0,0
01,Mobile,01/26/20,0,0
01,Monroe,01/26/20,0,0
01,Montgomery,01/26/20,0,0
01,Morgan,01/26/20,0,0
01,Perry,01/26/20,0,0
01,Pickens,01/26/20,0,0
01,Pike,01/26/20,0,0
01,Randolph,01/26/20,0,0
01,Russell,01/26/20,0,0
01,St. Clair,01/26/20,0,0
01,Shelby,01/26/20,0,0
01,Sumter,01/26/20,0,0
01,Talladega,01/26/20,0,0
01,Tallapoosa,01/26/20,0,0
01,Tuscaloosa,01/26/20,0,0
01,Walker,01/26/20,0,0
01,Washington,01/26/20,0,0
01,Wilcox,01/26/20,0,0
01,Winston,01/26/20,0,0
01,Unknown,01/26/20,0,0
01,Autauga,01/27/20,0,0
01,Baldwin,01/27/20,0,0
01,Barbour,01/27/20,0,0
01,Bibb,01/27/20,0,0
01,Blount,01/27/20,0,0
01,Bullock,01/27/20,0,0
01,Butler,01/27/20,0,0
01,Calhoun,01/27/20,0,0
01,Chambers,01/27/20,0,0
01,Cherokee,01/27/20,0,0
01,Chilton,01/27/20,0,0
01,Choctaw,01/27/20,0,0
01,Clarke,01/27/20,0,0
01,Clay,01/27/20,0,0
01,Cleburne,01/27/20,0,0
01,Coffee,01/27/20,0,0
01,Colbert,01/27/20,0,0
01,Conecuh,01/27/20,0,0
01,Coosa,01/27/20,0,0
01,Covington,01/27/20,0,0
01,Crenshaw,01/27/20,0,0
01,Cullman,01/27/20,0,0
01,Dale,01/27/20,0,0
01,Dallas,01/27/20,0,0
01,DeKalb,01/27/20,0,0
01,Elmore,01/27/20,0,0
01,Escambia,01/27/20,0,0
01,Etowah,01/27/20,0,0
01,Fayette,01/27/20,0,0
01,Franklin,01/27/20,0,0
01,Geneva,01/27/20,0,0
01,Greene,01/27/20,0,0
01,Hale,01/27/20,0,0
01,Henry,01/27/20,0,0
01,Houston,01/27/20,0,0
01,Jackson,01/27/20,0,0
01,Jefferson,01/27/20,0,0
01,Lamar,01/27/20,0,0
01,Lauderdale,01/27/20,0,0
01,Lawrence,01/27/20,0,0
01,Lee,01/27/20,0,0
01,Limestone,01/27/20,0,0
01,Lowndes,01/27/20,0,0
01,Macon,01/27/20,0,0
01,Madison,01/27/20,0,0
01,Marengo,01/27/20,0,0
01,Marion,01/27/20,0,0
01,Marshall,01/27/20,0,0
01,Mobile,01/27/20,0,0
01,Monroe,01/27/20,0,0
01,Montgomery,01/27/20,0,0
01,Morgan,01/27/20,0,0
01,Perry,01/27/20,0,0
01,Pickens,01/27/20,0,0
01,Pike,01/27/20,0,0
01,Randolph,01/27/20,0,0
01,Russell,01/27/20,0,0
01,St. Clair,01/27/20,0,0
01,Shelby,01/27/20,0,0
01,Sumter,01/27/20,0,0
01,Talladega,01/27/20,0,0
01,Tallapoosa,01/27/20,0,0
01,Tuscaloosa,01/27/20,0,0
01,Walker,01/27/20,0,0
01,Washington,01/27/20,0,0
01,Wilcox,01/27/20,0,0
01,Winston,01/27/20,0,0
01,Unknown,01/27/20,0,0
01,Autauga,01/28/20,0,0
01,Baldwin,01/28/20,0,0
01,Barbour,01/28/20,0,0
01,Bibb,01/28/20,0,0
01,Blount,01/28/20,0,0
01,Bullock,01/28/20,0,0
01,Butler,01/28/20,0,0
01,Calhoun,01/28/20,0,0
